"Method","Name","Error","Occurrences"
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1635 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f81cc160>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1550 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911fac470>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1179 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6900189ef0>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1948 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903efada0>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1122 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69100da780>: Failed to establish a new connection: [Errno 111] Connection refused',))",14
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1718 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902c2fa20>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1872 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6912119278>: Failed to establish a new connection: [Errno 111] Connection refused',))",3
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/840 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68fa3378d0>: Failed to establish a new connection: [Errno 111] Connection refused',))",15
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1828 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903493be0>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1431 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6901053a90>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/574 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69109df8d0>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/446 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903465208>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1524 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e96a7400>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1556 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69104fcf60>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/388 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f9af9898>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1033 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69003851d0>: Failed to establish a new connection: [Errno 111] Connection refused',))",15
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1963 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69032645f8>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1563 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68ebbd45c0>: Failed to establish a new connection: [Errno 111] Connection refused',))",14
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/871 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e971f748>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/590 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e970b518>: Failed to establish a new connection: [Errno 111] Connection refused',))",14
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/363 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910754c50>: Failed to establish a new connection: [Errno 111] Connection refused',))",14
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/798 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f691029b048>: Failed to establish a new connection: [Errno 111] Connection refused',))",15
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1279 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69120d6e10>: Failed to establish a new connection: [Errno 111] Connection refused',))",16
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/992 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e8b23780>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/503 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910f58128>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1234 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f690288def0>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1346 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68faebbe48>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1164 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69107367f0>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1723 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69038f7ba8>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1004 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69109f59b0>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1246 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903531710>: Failed to establish a new connection: [Errno 111] Connection refused',))",14
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1152 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f89a5668>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/412 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69102e7860>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1889 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6901180f28>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1625 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e8ec54e0>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/819 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69006a2940>: Failed to establish a new connection: [Errno 111] Connection refused',))",17
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/199 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910b3e320>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1562 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910c15860>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/673 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e8705a90>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/148 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910ae6550>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1329 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69109cfa90>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/55 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f8492e80>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1205 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911bd0780>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/398 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68eaffae80>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/454 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902ed46d8>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/864 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69121f0eb8>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/510 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68ead30d30>: Failed to establish a new connection: [Errno 111] Connection refused',))",14
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/192 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f690037b320>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/708 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6900733da0>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/150 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f8c217b8>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1441 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e75e92e8>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/51 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902ef9f60>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1587 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69019e95f8>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/484 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902bdaa58>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/173 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6900f62828>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1272 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f9d62898>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/152 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e8fa3048>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1428 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f691067beb8>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1114 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f85e3358>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1831 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69101e75c0>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/236 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910cc91d0>: Failed to establish a new connection: [Errno 111] Connection refused',))",16
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/436 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910a62518>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/691 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68ebe2b748>: Failed to establish a new connection: [Errno 111] Connection refused',))",15
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1074 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69024735c0>: Failed to establish a new connection: [Errno 111] Connection refused',))",14
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1286 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911f1ac18>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/755 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68fae0f438>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1752 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902889908>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/411 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903f756a0>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1426 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f690115cc88>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1187 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902d20550>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/290 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e7db9550>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1097 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e874b240>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1865 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6901ba4470>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/171 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f691013df28>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1920 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69100cbe80>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1757 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e89adc50>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/846 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6900f58630>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1605 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68faf647b8>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1166 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911424518>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/794 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6912449550>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/775 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903c78048>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1463 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e742aac8>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1409 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68eb1fa160>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1067 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f86c47f0>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/570 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68ebf071d0>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1841 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f691235b438>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1855 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902d27320>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1214 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903c6cf98>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1037 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902703898>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/498 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911548780>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/36 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e907e860>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/941 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69121f0fd0>: Failed to establish a new connection: [Errno 111] Connection refused',))",15
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/130 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911ad4828>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/272 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903eca710>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/916 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910704080>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/300 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f8090d68>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1818 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f8bf3940>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1068 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f8af8c18>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1324 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68ea208c18>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/810 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68ea0e7b70>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1294 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69108a2c88>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/294 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910841048>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1349 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69033174a8>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/81 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69111f11d0>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/682 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902950358>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1801 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69109e8978>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1102 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6900fb05c0>: Failed to establish a new connection: [Errno 111] Connection refused',))",14
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/501 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69104e1c50>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1051 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f690073b5f8>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1437 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68fa26f2e8>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/295 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f691240beb8>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/64 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68ea71e780>: Failed to establish a new connection: [Errno 111] Connection refused',))",15
